MSISDN,Account Status,Usage Type,Usage Sub Type,Transaction Date,Download (MB),Service ID,Service Name,Service Status,Service Start Date,Service End Date
9959650800,A,Data,Local,7/24/2025 0:00,1704,15,Local_5GB,A,7/24/2025,11/1/2025
9959650801,A,Data,Local,7/25/2025 0:00,6308,25,Local_10GB,A,7/25/2025,11/2/2025
9959650802,A,Data,Local,7/26/2025 0:00,5050,25,Local_10GB,A,7/26/2025,11/3/2025
9959650802,A,Data,Local,7/27/2025 0:00,8571,25,Local_10GB,A,7/27/2025,11/4/2025
9959650802,A,Data,Local,7/28/2025 0:00,7247,25,Local_10GB,A,7/28/2025,11/5/2025
9959650805,A,Data,Local,7/29/2025 0:00,7714,25,Local_10GB,A,7/29/2025,11/6/2025
9959650805,A,Data,Local,7/30/2025 0:00,3439,15,Local_5GB,A,7/30/2025,11/7/2025
9959650805,A,Data,Local,7/31/2025 0:00,2582,15,Local_5GB,A,7/31/2025,11/8/2025
9959650808,A,Data,Local,8/1/2025 0:00,8198,25,Local_10GB,A,8/1/2025,11/9/2025
9959650808,A,Data,Intl Roaming,8/2/2025 0:00,9962,65,Roaming_10GB,A,8/2/2025,11/10/2025
9959650808,A,Data,Local,8/3/2025 0:00,9007,25,Local_10GB,A,8/3/2025,11/11/2025
9959650808,A,Data,Local,8/4/2025 0:00,4598,15,Local_5GB,A,8/4/2025,11/12/2025
9959650812,A,Data,Local,8/5/2025 0:00,5977,25,Local_10GB,A,8/5/2025,11/13/2025
9959650813,A,Data,Local,8/6/2025 0:00,6535,25,Local_10GB,A,8/6/2025,11/14/2025
9959650814,A,Data,Local,8/7/2025 0:00,5280,25,Local_10GB,A,8/7/2025,11/15/2025
9959650815,A,Data,Local,8/8/2025 0:00,1180,15,Local_5GB,A,8/8/2025,11/16/2025
9959650816,A,Data,Local,8/9/2025 0:00,9562,25,Local_10GB,A,8/9/2025,11/17/2025
9959650817,A,Data,Local,8/10/2025 0:00,3507,15,Local_5GB,A,8/10/2025,11/18/2025
9959650818,A,Data,Local,8/11/2025 0:00,7411,25,Local_10GB,A,8/11/2025,11/19/2025
9959650819,A,Data,Local,8/12/2025 0:00,6381,25,Local_10GB,A,8/12/2025,11/20/2025
9959650820,A,Data,Local,8/13/2025 0:00,4771,15,Local_5GB,A,8/13/2025,11/21/2025
9959650821,A,Data,Local,8/14/2025 0:00,6483,25,Local_10GB,A,8/14/2025,11/22/2025
9959650822,A,Data,Local,8/15/2025 0:00,1015,15,Local_5GB,D,8/15/2025,11/23/2025
9959650823,A,Data,Local,8/16/2025 0:00,7679,25,Local_10GB,A,8/16/2025,11/24/2025
9959650824,A,Data,Local,8/17/2025 0:00,1933,15,Local_5GB,A,8/17/2025,11/25/2025
9959650825,A,Data,Local,8/18/2025 0:00,3544,15,Local_5GB,A,8/18/2025,11/26/2025
9959650826,A,Data,Intl Roaming,8/19/2025 0:00,15596,75,Roaming_15GB,A,8/19/2025,11/27/2025
9959650827,A,Data,Local,8/20/2025 0:00,1539,15,Local_5GB,A,8/20/2025,11/28/2025
9959650828,A,Data,Local,8/21/2025 0:00,2971,15,Local_5GB,A,8/21/2025,11/29/2025
9959650829,A,Data,Local,8/22/2025 0:00,7224,25,Local_10GB,A,8/22/2025,11/30/2025
9959650830,A,Data,Local,8/23/2025 0:00,1526,15,Local_5GB,A,8/23/2025,12/1/2025
9959650831,A,Data,Local,8/24/2025 0:00,2832,15,Local_5GB,A,8/24/2025,12/2/2025
9959650832,A,Data,Local,8/25/2025 0:00,4168,15,Local_5GB,A,8/25/2025,12/3/2025
9959650833,A,Data,Local,8/26/2025 0:00,9543,25,Local_10GB,A,8/26/2025,12/4/2025
9959650834,A,Data,Local,8/27/2025 0:00,7384,25,Local_10GB,A,8/27/2025,12/5/2025
9959650835,A,Data,Local,8/28/2025 0:00,9268,25,Local_10GB,A,8/28/2025,12/6/2025
9959650836,A,Data,Local,8/29/2025 0:00,6578,25,Local_10GB,A,8/29/2025,12/7/2025
9959650837,A,Data,Local,8/30/2025 0:00,3834,15,Local_5GB,A,8/30/2025,12/8/2025
9959650838,A,Data,Local,8/31/2025 0:00,9917,25,Local_10GB,A,8/31/2025,12/9/2025
9959650839,A,Data,Local,9/1/2025 0:00,9598,25,Local_10GB,A,9/1/2025,8/2/2025
9959650840,A,Data,Local,9/2/2025 0:00,7105,25,Local_10GB,A,9/2/2025,8/3/2025
9959650841,A,Data,Intl Roaming,9/3/2025 0:00,9513,65,Roaming_10GB,A,9/3/2025,8/4/2025
9959650842,A,Data,Local,9/4/2025 0:00,9402,25,Local_10GB,A,9/4/2025,8/5/2025
9959650843,A,Data,Local,9/5/2025 0:00,7069,25,Local_10GB,A,9/5/2025,8/6/2025
9959650844,A,Data,Local,9/6/2025 0:00,9170,25,Local_10GB,A,9/6/2025,8/7/2025
9959650845,A,Data,Local,9/7/2025 0:00,2834,15,Local_5GB,A,9/7/2025,8/8/2025
9959650846,A,Data,Local,9/8/2025 0:00,3747,15,Local_5GB,A,9/8/2025,8/9/2025
9959650847,A,Data,Local,9/9/2025 0:00,1123,15,Local_5GB,A,9/9/2025,8/10/2025
9959650848,A,Data,Local,9/10/2025 0:00,5546,25,Local_10GB,A,9/10/2025,8/11/2025
9959650849,A,Data,Local,9/11/2025 0:00,28089,355,Local_UNL,A,9/11/2025,8/12/2025
9959650850,A,Data,Local,9/12/2025 0:00,6100,25,Local_10GB,A,9/12/2025,8/13/2025
9959650851,A,Data,Intl Roaming,9/13/2025 0:00,5272,55,Roaming_5GB,A,9/13/2025,8/14/2025
9959650852,A,Data,Local,9/14/2025 0:00,3622,15,Local_5GB,A,9/14/2025,8/15/2025
9959650853,A,Data,Local,9/15/2025 0:00,9817,25,Local_10GB,A,9/15/2025,8/16/2025
9959650854,A,Data,Local,9/16/2025 0:00,1440,15,Local_5GB,A,9/16/2025,8/17/2025
9959650855,A,Data,Local,9/17/2025 0:00,1877,15,Local_5GB,A,9/17/2025,8/18/2025
9959650856,A,Data,Local,9/18/2025 0:00,1588,15,Local_5GB,A,9/18/2025,8/19/2025
9959650857,A,Data,Local,9/19/2025 0:00,2059,15,Local_5GB,A,9/19/2025,8/20/2025
9959650858,A,Data,Local,9/20/2025 0:00,4318,15,Local_5GB,A,9/20/2025,8/21/2025
9959650859,A,Data,Local,9/21/2025 0:00,88430,355,Local_UNL,A,9/21/2025,8/22/2025
9959650860,A,Data,Local,9/22/2025 0:00,5073,25,Local_10GB,A,9/22/2025,8/23/2025
9959650861,A,Data,Local,9/23/2025 0:00,6952,25,Local_10GB,A,9/23/2025,8/24/2025
9959650862,A,Data,Local,9/24/2025 0:00,8822,25,Local_10GB,A,9/24/2025,8/25/2025
9959650863,A,Data,Local,9/25/2025 0:00,2959,15,Local_5GB,A,9/25/2025,8/26/2025
9959650864,A,Data,Local,9/26/2025 0:00,5775,25,Local_10GB,A,9/26/2025,8/27/2025
9959650865,A,Data,Local,9/27/2025 0:00,111083,355,Local_UNL,A,9/27/2025,8/28/2025
9959650866,A,Data,Local,9/28/2025 0:00,1469,15,Local_5GB,A,9/28/2025,8/29/2025
9959650867,A,Data,Local,9/29/2025 0:00,1432,15,Local_5GB,A,9/29/2025,8/30/2025
9959650868,A,Data,Local,9/30/2025 0:00,5476,25,Local_10GB,A,9/30/2025,8/31/2025
9959650869,A,Data,Local,10/1/2025 0:00,8649,25,Local_10GB,A,10/1/2025,9/1/2025
9959650870,A,Data,Local,10/2/2025 0:00,9148,25,Local_10GB,A,10/2/2025,9/2/2025
9959650871,A,Data,Local,10/3/2025 0:00,5292,25,Local_10GB,A,10/3/2025,9/3/2025
9959650872,A,Data,Local,10/4/2025 0:00,8176,25,Local_10GB,A,10/4/2025,9/4/2025
9959650873,A,Data,Local,10/5/2025 0:00,4021,15,Local_5GB,A,10/5/2025,9/5/2025
9959650874,A,Data,Local,10/6/2025 0:00,2163,15,Local_5GB,A,10/6/2025,9/6/2025
9959650875,A,Data,Local,10/7/2025 0:00,6818,25,Local_10GB,A,10/7/2025,9/7/2025
9959650876,A,Data,Local,10/8/2025 0:00,1924,15,Local_5GB,A,10/8/2025,9/8/2025
9959650877,A,Data,Local,10/9/2025 0:00,4316,15,Local_5GB,A,10/9/2025,9/9/2025
9959650878,A,Data,Local,10/10/2025 0:00,1484,15,Local_5GB,A,10/10/2025,9/10/2025
9959650879,A,Data,Local,10/11/2025 0:00,6325,25,Local_10GB,A,10/11/2025,9/11/2025
9959650880,A,Data,Local,10/12/2025 0:00,9479,25,Local_10GB,A,10/12/2025,9/12/2025
9959650881,A,Data,Local,10/13/2025 0:00,6767,25,Local_10GB,A,10/13/2025,9/13/2025
9959650882,A,Data,Local,10/14/2025 0:00,5296,25,Local_10GB,A,10/14/2025,9/14/2025
9959650883,A,Data,Local,10/15/2025 0:00,8812,25,Local_10GB,A,10/15/2025,9/15/2025
9959650884,A,Data,Local,10/16/2025 0:00,9465,25,Local_10GB,A,10/16/2025,9/16/2025
9959650885,A,Data,Local,10/17/2025 0:00,5857,25,Local_10GB,A,10/17/2025,9/17/2025
9959650886,A,Data,Local,10/18/2025 0:00,5623,25,Local_10GB,A,10/18/2025,9/18/2025
9959650887,A,Data,Intl Roaming,10/19/2025 0:00,6665,55,Roaming_5GB,D,10/19/2025,9/19/2025
9959650888,A,Data,Local,10/20/2025 0:00,7643,25,Local_10GB,A,10/20/2025,9/20/2025
9959650889,A,Data,Local,10/21/2025 0:00,4981,15,Local_5GB,A,10/21/2025,9/21/2025
9959650890,A,Data,Local,10/22/2025 0:00,3505,15,Local_5GB,A,10/22/2025,9/22/2025
9959650891,A,Data,Local,10/23/2025 0:00,1839,15,Local_5GB,A,10/23/2025,9/23/2025
9959650892,A,Data,Local,10/24/2025 0:00,8076,25,Local_10GB,A,10/24/2025,9/24/2025
9959650893,A,Data,Local,10/25/2025 0:00,9034,25,Local_10GB,A,10/25/2025,9/25/2025
9959650894,A,Data,Local,10/26/2025 0:00,9124,25,Local_10GB,A,10/26/2025,9/26/2025
9959650895,A,Data,Local,10/27/2025 0:00,5131,25,Local_10GB,A,10/27/2025,9/27/2025
9959650896,A,Data,Local,10/28/2025 0:00,4501,15,Local_5GB,A,10/28/2025,9/28/2025
9959650887,A,Data,Intl Roaming,10/29/2025 0:00,6665,55,Roaming_5GB,A,10/29/2025,9/29/2025
9959650797,A,Data,Local,4/17/2025 9:31,4428,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,4/17/2025 6:25,2700,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,4/17/2025 9:32,4058,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,4/17/2025 13:16,1704,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,4/17/2025 0:33,6308,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/17/2025 11:42,5050,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/17/2025 20:25,8571,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/17/2025 4:46,7714,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/17/2025 13:12,3439,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/17/2025 23:13,2582,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,4/17/2025 10:02,8198,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,4/17/2025 20:35,9962,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,4/17/2025 3:01,9007,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,4/17/2025 4:44,4598,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,4/17/2025 6:45,5977,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,4/17/2025 16:05,6535,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,4/17/2025 5:01,5280,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,4/17/2025 19:10,1180,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,4/17/2025 6:10,9562,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,4/17/2025 13:49,3507,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,4/17/2025 17:15,7411,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,4/17/2025 13:49,6381,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,4/17/2025 0:42,4771,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/17/2025 6:07,6483,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/17/2025 12:09,1015,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,4/17/2025 18:18,7679,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,4/17/2025 21:32,1933,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,4/17/2025 13:12,3544,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,4/17/2025 0:06,15596,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,4/17/2025 11:27,1539,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/17/2025 20:05,2971,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,4/17/2025 18:16,7224,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,4/17/2025 5:27,1526,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,4/17/2025 7:12,2832,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,4/17/2025 16:42,4168,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,4/17/2025 18:07,9543,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,4/17/2025 3:48,7384,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,4/17/2025 15:20,9268,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,4/17/2025 23:47,6578,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,4/17/2025 10:11,3834,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,4/17/2025 7:37,9917,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,4/17/2025 18:22,9598,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,4/17/2025 14:25,7105,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,4/17/2025 11:43,9513,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,4/17/2025 3:46,9402,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,4/17/2025 22:39,7069,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,4/17/2025 11:09,9170,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,4/17/2025 15:21,2834,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,4/17/2025 20:18,3747,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,4/17/2025 6:59,1123,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,4/17/2025 4:43,5546,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,4/17/2025 15:51,28089,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,4/17/2025 0:54,6100,355,Local_UNL,A,1/1/2025,1/1/2026
9959650852,A,Data,Local,4/17/2025 13:13,3622,25,Local_10GB,A,3/1/2025,3/31/2025
9959650853,A,Data,Local,4/17/2025 14:29,9817,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650854,A,Data,Local,4/17/2025 17:10,1440,15,Local_5GB,A,4/1/2025,5/1/2025
9959650855,A,Data,Local,4/17/2025 16:19,1877,25,Local_10GB,A,3/1/2025,3/31/2025
9959650856,A,Data,Local,4/17/2025 17:44,1588,15,Local_5GB,A,4/1/2025,5/1/2025
9959650858,A,Data,Local,4/17/2025 7:59,4318,15,Local_5GB,A,4/1/2025,5/1/2025
9959650859,A,Data,Local,4/17/2025 14:24,88430,15,Local_5GB,A,5/1/2025,5/31/2025
9959650860,A,Data,Local,4/17/2025 3:49,5073,15,Local_5GB,A,4/1/2025,5/1/2025
9959650861,A,Data,Local,4/17/2025 20:17,6952,15,Local_5GB,A,4/1/2025,5/1/2025
9959650862,A,Data,Local,4/17/2025 6:20,8822,355,Local_UNL,A,1/1/2025,1/1/2026
9959650863,A,Data,Local,4/17/2025 4:35,2959,25,Local_10GB,A,3/1/2025,3/31/2025
9959650864,A,Data,Local,4/17/2025 6:42,5775,25,Local_10GB,A,3/1/2025,3/31/2025
9959650865,A,Data,Local,4/17/2025 5:57,111083,25,Local_10GB,A,3/1/2025,3/31/2025
9959650866,A,Data,Local,4/17/2025 11:25,1469,15,Local_5GB,A,4/1/2025,5/1/2025
9959650867,A,Data,Local,4/17/2025 5:40,1432,25,Local_10GB,A,3/1/2025,3/31/2025
9959650868,A,Data,Local,4/17/2025 13:17,5476,355,Local_UNL,A,1/1/2025,1/1/2026
9959650869,A,Data,Local,4/17/2025 21:37,8649,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,4/17/2025 22:39,9148,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,4/17/2025 17:51,5292,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,4/17/2025 7:50,8176,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,4/17/2025 13:25,4021,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,4/17/2025 2:02,2163,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,4/17/2025 6:49,6818,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,4/17/2025 7:03,1924,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,4/17/2025 23:19,4316,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,4/17/2025 9:32,1484,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,4/17/2025 10:46,6325,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,4/17/2025 0:33,9479,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,4/17/2025 13:27,6767,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,4/17/2025 17:13,5296,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,4/17/2025 2:54,8812,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,4/17/2025 14:39,9465,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,4/17/2025 8:28,5857,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,4/17/2025 10:53,5623,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/17/2025 22:37,6665,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,4/17/2025 6:22,7643,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,4/17/2025 16:34,4981,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,4/17/2025 18:47,3505,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,4/17/2025 15:37,1839,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,4/17/2025 11:03,8076,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,4/17/2025 2:37,9034,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,4/17/2025 9:00,9124,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,4/17/2025 13:31,5131,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,4/17/2025 11:40,4501,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/17/2025 22:37,6665,25,Local_10GB,A,3/1/2025,3/31/2025
9959650101,A,Data,Local,4/17/2025 2:37,9035,25,Local_10GB,A,3/1/2025,5/1/2025
9959650102,A,Data,Local,4/17/2025 9:00,9125,25,Local_10GB,A,3/1/2025,5/1/2025
9959650103,A,Data,Local,4/17/2025 13:31,5132,25,Local_10GB,A,3/1/2025,5/1/2025
9959650104,A,Data,Local,4/17/2025 11:40,4502,15,Local_5GB,A,4/1/2025,5/1/2025
9959650105,A,Data,Intl Roaming,4/17/2025 22:37,6666,55,Roaming_5GB,A,4/1/2025,5/1/2025
9959650101,A,Data,Local,4/17/2025 2:37,9035,25,Local_10GB,A,3/1/2025,5/1/2025
9959650102,A,Data,Local,4/17/2025 9:00,9125,25,Local_10GB,A,3/1/2025,5/1/2025
9959650103,A,Data,Local,4/17/2025 13:31,5132,25,Local_10GB,A,3/1/2025,5/1/2025
9959650104,A,Data,Local,4/17/2025 11:40,4502,15,Local_5GB,A,4/1/2025,5/1/2025
9959650105,A,Data,Intl Roaming,4/17/2025 22:37,6666,55,Roaming_5GB,A,4/1/2025,5/1/2025
9959650201,A,Data,Local,4/17/2025 2:37,9035,25,Local_10GB,A,3/1/2025,5/1/2025
9959650202,A,Data,Local,4/17/2025 9:00,9125,25,Local_10GB,A,3/1/2025,5/1/2025
9959650203,A,Data,Local,4/17/2025 13:31,5132,25,Local_10GB,A,3/1/2025,5/1/2025
9959650204,A,Data,Local,4/17/2025 11:40,4502,15,Local_5GB,A,4/1/2025,5/1/2025
9959650205,A,Data,Intl Roaming,4/17/2025 22:37,6666,55,Roaming_5GB,A,4/1/2025,5/1/2025
9959650301,A,Data,Local,4/18/2025 2:37,9035,25,Local_10GB,A,3/1/2025,6/1/2025
9959650302,A,Data,Local,4/18/2025 9:00,9125,25,Local_10GB,A,3/1/2025,6/1/2025
9959650303,A,Data,Local,4/18/2025 13:31,5132,25,Local_10GB,A,3/1/2025,6/1/2025
9959650304,A,Data,Local,4/18/2025 11:40,4502,15,Local_5GB,A,4/1/2025,6/1/2025
9959650305,A,Data,Intl Roaming,4/18/2025 22:37,6666,55,Roaming_5GB,A,4/1/2025,6/1/2025
9959650306,A,Data,Local,4/18/2025 2:37,9035,25,Local_10GB,I,3/1/2025,5/1/2025
9959650307,A,Data,Local,4/18/2025 9:00,9125,25,Local_10GB,I,3/1/2025,5/1/2025
9959650308,A,Data,Local,4/18/2025 13:31,5132,25,Local_10GB,I,3/1/2025,5/1/2025
9959650309,A,Data,Local,4/18/2025 11:40,4502,15,Local_5GB,A,4/1/2025,5/1/2025
9959650310,A,Data,Intl Roaming,4/18/2025 22:37,6666,55,Roaming_5GB,A,4/1/2025,5/1/2025
